spi1,prob1,proj_score1,importance1,score1,xg1,nsxg1
70.38,0.4916,2.03,53.6,1.0,0.99,1.07
35.76,0.4357,1.63,2.3,3.0,2.08,1.15
65.5,0.3399,1.14,0.0,0.0,0.9,1.26
78.18,0.643,2.24,59.9,4.0,2.62,2.89
62.14,0.7997,2.36,100.0,2.0,0.6,1.21
82.58,0.6787,2.13,47.4,3.0,2.6,1.8
58.44,0.4739,1.69,0.0,1.0,1.22,2.06
30.5,0.3182,1.15,33.9,1.0,0.97,0.92
58.47,0.4176,1.24,43.5,1.0,0.98,0.94
33.74,0.4213,1.41,21.5,4.0,1.4,0.97
81.29,0.5965,1.71,30.2,3.0,3.42,1.77
51.82,0.5222,1.62,29.4,4.0,3.4,1.15
77.23,0.6616,2.18,8.9,1.0,1.33,1.63
35.1,0.3801,1.18,0.3,2.0,3.09,1.55
37.25,0.5599,1.82,33.4,4.0,3.15,1.75
54.11,0.4319,1.55,37.7,0.0,1.8,1.08
80.98,0.4478,1.57,80.0,0.0,1.76,2.29
60.44,0.6508,1.85,77.8,2.0,1.49,2.57
50.59,0.08800000000000001,0.94,48.0,1.0,0.85,0.16
31.41,0.5381,1.54,40.4,4.0,2.44,0.97
50.3,0.0991,0.75,63.8,1.0,1.37,1.28
73.87,0.6337,2.16,100.0,2.0,1.75,1.83
42.75,0.4625,1.66,88.4,0.0,0.97,0.8
61.94,0.3283,1.22,18.2,1.0,0.84,0.87
44.17,0.4997,1.78,45.2,0.0,0.69,0.88
68.61,0.3737,1.36,0.0,3.0,2.47,1.15
61.06,0.6765,2.03,17.9,4.0,1.78,1.25
50.64,0.4388,1.45,6.6,0.0,0.45,1.2
59.21,0.4787,1.7,46.0,2.0,1.74,0.9
63.34,0.4502,1.43,7.1,1.0,1.36,1.37
63.38,0.4637,1.8,18.6,3.0,1.18,1.07
40.37,0.5408,2.06,14.9,2.0,1.03,0.58
60.3,0.5054,1.55,18.3,0.0,1.1,1.32
40.63,0.4436,1.39,24.4,1.0,2.4,2.13
72.82,0.687,1.89,72.6,1.0,1.85,2.34
42.73,0.4377,1.21,82.0,1.0,1.33,1.98
65.75,0.4138,1.3,17.4,1.0,1.34,1.4
63.01,0.1897,1.16,0.0,1.0,0.96,0.53
42.65,0.1459,1.06,9.6,3.0,0.91,1.2
36.41,0.3015,1.16,19.3,3.0,1.63,0.9
50.23,0.4887,1.65,11.6,3.0,1.98,1.14
56.8,0.6788,2.0,34.8,3.0,1.62,1.49
17.99,0.3347,1.31,42.6,0.0,0.36,1.01
59.17,0.5538,1.56,31.0,0.0,0.71,1.66
65.23,0.7266,2.39,74.4,5.0,1.61,2.16
61.45,0.4168,1.39,0.1,1.0,0.35,0.39
35.11,0.3053,1.21,27.6,0.0,1.24,0.98
44.45,0.3011,1.24,72.1,1.0,1.19,1.06
41.99,0.5409,2.01,20.7,2.0,1.23,2.28
39.53,0.324,1.22,45.1,3.0,0.51,0.44
71.02,0.3564,1.33,21.5,0.0,0.88,0.97
39.19,0.3831,1.24,43.6,0.0,0.23,0.67
83.5,0.8082,2.12,87.0,3.0,2.04,2.01
58.99,0.4955,1.37,11.5,0.0,0.56,1.1
54.53,0.5687,1.61,37.9,0.0,0.55,1.54
75.76,0.4919,1.75,31.6,0.0,0.79,1.16
64.97,0.4036,1.28,0.0,1.0,0.62,1.04
46.13,0.5028,1.43,47.5,1.0,1.59,0.98
79.01,0.4656,1.46,48.7,1.0,1.13,1.68
42.33,0.4764,1.49,5.2,0.0,0.69,0.73
60.17,0.4661,1.46,0.0,1.0,1.94,1.28
51.63,0.359,1.22,0.0,0.0,0.82,0.78
73.68,0.6187,2.1,39.4,3.0,1.09,1.15
43.83,0.469,1.28,28.0,3.0,2.23,1.52
29.58,0.5092,1.62,32.5,0.0,1.99,2.29
57.76,0.3457,1.32,47.0,1.0,1.73,2.24
54.71,0.4666,1.55,8.1,2.0,2.02,1.07
53.97,0.5087,1.42,31.7,1.0,1.02,1.77
68.29,0.7197,1.8,73.4,1.0,1.09,1.64
77.89,0.5607,2.03,100.0,0.0,1.62,1.06
24.46,0.3823,1.35,0.0,1.0,1.56,1.37
46.52,0.3966,1.23,65.2,0.0,0.55,1.05
43.85,0.3541,1.04,48.1,2.0,2.09,1.78
75.41,0.5593,1.92,45.6,2.0,1.45,1.61
45.81,0.3789,1.45,20.9,1.0,1.98,1.43
59.28,0.2426,1.31,25.9,1.0,0.88,0.2
42.65,0.4894,1.7,40.1,0.0,0.55,1.12
55.38,0.3984,1.32,52.3,0.0,0.61,0.76
82.47,0.6228,1.84,58.4,0.0,1.94,1.27
85.12,0.5039,1.98,65.6,3.0,2.25,1.85
87.01,0.2896,1.42,63.3,1.0,1.56,1.59
62.72,0.1457,1.03,3.4,2.0,2.79,1.78
67.05,0.4237,1.23,1.1,1.0,1.5,2.09
67.78,0.4438,1.47,37.0,2.0,2.62,1.36
45.05,0.3542,1.18,15.1,1.0,0.84,1.7
59.48,0.4368,1.47,42.8,2.0,1.75,0.8
42.11,0.3042,1.15,29.8,2.0,0.97,0.81
83.08,0.5389,1.67,63.6,3.0,2.1,1.99
43.95,0.5282,1.91,15.8,4.0,3.17,2.01
37.44,0.3747,1.32,22.7,2.0,0.73,0.95
49.48,0.4734,1.2,0.0,1.0,0.55,1.77
62.8,0.4808,1.43,32.3,1.0,1.58,1.24
40.87,0.4556,1.25,0.0,1.0,1.14,1.05
37.38,0.3866,1.36,0.0,2.0,1.34,1.48
30.83,0.37799999999999995,1.36,45.0,0.0,0.36,0.63
29.68,0.4368,1.57,40.6,1.0,0.44,1.91
83.91,0.7992,2.46,100.0,3.0,2.55,2.48
64.77,0.5092,1.61,21.8,4.0,2.14,1.3
36.28,0.4452,1.91,26.6,1.0,0.94,1.77
64.91,0.6531,2.18,12.9,2.0,3.69,1.97
69.61,0.4597,1.21,60.1,4.0,1.88,1.96
51.73,0.5278,1.63,22.7,2.0,1.31,1.37
34.06,0.4381,1.32,18.9,1.0,0.66,1.69
35.88,0.4601,1.72,23.1,1.0,1.02,1.38
57.63,0.5269,1.65,63.8,0.0,2.07,2.26
59.57,0.3422,1.24,36.3,1.0,0.81,1.03
33.2,0.3801,1.45,8.8,3.0,1.78,1.37
33.62,0.43,1.53,35.7,2.0,1.44,0.88
36.47,0.4717,1.44,36.9,3.0,1.67,0.99
65.44,0.1505,0.96,14.6,1.0,0.62,0.8
50.42,0.2402,0.9,16.8,2.0,0.68,0.86
53.24,0.4673,1.49,24.0,1.0,0.88,1.33
70.0,0.4541,1.56,19.1,1.0,1.38,1.02
56.8,0.4889,1.35,33.2,3.0,2.21,1.25
92.48,0.8784,2.71,0.0,6.0,4.95,3.14
37.13,0.3782,1.39,24.4,0.0,1.23,1.56
64.65,0.4429,1.34,36.1,1.0,0.74,1.13
34.7,0.5294,1.73,19.2,5.0,3.62,1.53
37.07,0.2877,1.17,42.7,2.0,1.55,1.97
46.43,0.5338,1.64,3.7,0.0,0.53,1.4
42.37,0.5404,1.91,12.2,0.0,1.94,1.54
29.44,0.4533,1.62,21.9,0.0,1.8,1.84
85.76,0.7005,2.05,94.6,2.0,2.28,4.73
45.0,0.3597,1.13,19.3,0.0,0.41,1.01
38.93,0.48100000000000004,1.65,20.6,3.0,1.73,1.05
53.4,0.5228,1.74,29.4,1.0,0.58,1.26
24.56,0.3747,1.45,59.5,1.0,1.79,1.48
68.46,0.6413,1.87,0.3,2.0,1.53,1.52
66.61,0.564,1.76,35.1,2.0,1.0,1.13
55.7,0.4507,1.37,32.5,0.0,0.78,1.37
78.92,0.2224,1.32,51.1,1.0,0.91,0.91
57.72,0.7529,2.22,81.6,3.0,1.65,1.25
35.12,0.4256,1.57,23.4,3.0,2.04,1.24
48.0,0.6233,2.07,11.6,2.0,1.29,1.96
48.1,0.4098,1.39,100.0,4.0,1.19,1.08
70.13,0.3195,1.44,45.2,0.0,1.24,1.61
54.24,0.2406,1.28,0.8,1.0,0.54,1.03
43.12,0.4773,1.62,30.3,0.0,1.08,1.56
60.6,0.6186,1.72,16.6,2.0,2.38,1.66
32.63,0.5333,1.74,28.6,0.0,1.22,2.06
30.86,0.4479,1.45,18.7,2.0,0.93,1.35
80.11,0.4298,1.89,100.0,3.0,2.78,2.65
63.61,0.763,2.07,75.3,2.0,1.87,1.61
72.51,0.5702,2.02,29.5,3.0,1.88,1.47
61.0,0.0614,0.75,0.0,1.0,1.03,0.59
60.51,0.4167,1.5,43.7,1.0,0.76,0.48
71.71,0.6014,1.77,45.4,2.0,2.12,2.04
45.84,0.3893,1.19,45.6,2.0,1.09,0.75
68.62,0.6009,1.79,36.9,1.0,1.86,1.21
46.57,0.4191,1.38,20.9,2.0,1.78,0.99
51.21,0.2776,0.95,66.0,0.0,1.29,1.74
35.93,0.5255,1.94,0.0,1.0,1.32,2.49
72.63,0.6683,2.2,46.0,3.0,1.87,1.61
60.27,0.5862,1.81,43.0,1.0,1.31,1.21
25.42,0.4297,1.47,38.9,1.0,0.26,0.87
36.39,0.3793,1.19,49.8,1.0,1.6,0.35
35.3,0.1993,0.96,36.7,0.0,0.78,1.99
67.76,0.4225,1.14,28.2,0.0,0.6,1.62
47.3,0.5193,1.48,61.8,0.0,0.67,1.26
44.25,0.1588,0.81,70.0,2.0,1.41,0.99
86.05,0.8307,2.23,81.1,3.0,2.13,1.54
36.91,0.5255,1.53,20.8,0.0,0.84,2.06
93.13,0.8791,2.88,89.3,2.0,1.67,3.81
68.66,0.4669,1.53,19.5,3.0,0.84,1.33
42.38,0.3636,1.3,32.6,2.0,0.92,1.07
38.66,0.5585,1.76,19.5,2.0,1.32,2.1
34.34,0.5965,1.99,43.6,2.0,2.56,2.3
29.22,0.3886,1.55,26.6,3.0,2.69,1.14
73.44,0.4868,1.3,20.6,3.0,0.38,0.67
51.71,0.2327,1.16,47.4,0.0,0.94,0.82
31.07,0.3786,1.44,30.2,2.0,2.15,1.67
56.69,0.415,1.28,45.0,2.0,2.01,1.71
61.68,0.7405,2.56,11.1,4.0,2.3,2.6
34.99,0.39399999999999996,1.35,18.2,4.0,2.26,1.52
51.68,0.6631,2.09,95.6,3.0,2.86,2.3
34.88,0.5034,1.54,14.2,3.0,2.17,1.66
58.71,0.3517,1.13,73.0,2.0,1.11,0.72
49.16,0.4798,1.59,30.0,2.0,1.13,2.15
64.81,0.1182,0.85,29.8,2.0,1.9,1.53
58.29,0.5135,1.53,0.0,2.0,1.74,1.76
48.73,0.4861,1.54,54.4,3.0,1.0,1.19
67.44,0.4391,1.45,43.8,1.0,1.86,1.42
75.09,0.3691,1.38,56.1,2.0,2.05,0.79
33.22,0.4566,1.7,24.1,3.0,1.1,0.51
44.19,0.4663,1.58,8.0,5.0,3.42,1.81
94.33,0.9206,3.38,99.0,2.0,2.15,2.1
51.41,0.3868,1.14,0.3,2.0,1.53,0.7
58.35,0.4667,1.42,14.9,1.0,1.89,0.89
53.87,0.5039,1.32,30.1,1.0,1.65,1.71
48.33,0.5391,1.49,69.8,0.0,0.97,0.92
47.67,0.0759,0.68,5.1,2.0,1.17,0.73
78.61,0.7389,2.28,52.5,5.0,1.52,1.53
42.59,0.4045,1.38,31.8,2.0,0.97,1.67
36.82,0.2807,1.2,8.8,0.0,0.63,0.87
23.64,0.4923,1.75,17.3,1.0,1.03,0.6
48.43,0.7764,2.21,100.0,1.0,1.25,1.53
57.3,0.2435,1.06,26.9,1.0,0.84,1.23
45.27,0.0884,0.57,49.0,2.0,1.3,0.9
48.74,0.4689,1.4,13.0,3.0,2.3,1.63
70.28,0.4304,1.71,60.1,0.0,1.64,1.12
31.45,0.3721,1.45,40.1,1.0,1.35,1.98
38.47,0.2959,1.23,93.5,2.0,1.11,1.18
50.67,0.5171,1.56,8.2,2.0,2.45,1.77
39.71,0.3734,1.25,3.0,1.0,0.52,0.5
38.39,0.4568,1.53,54.5,1.0,1.37,1.16
49.33,0.5871,1.84,0.0,1.0,1.61,2.37
46.27,0.4003,1.31,0.0,1.0,2.32,1.56
81.44,0.5137,1.72,100.0,0.0,0.88,2.23
78.22,0.32899999999999996,1.6,76.4,2.0,0.87,1.42
43.39,0.4476,1.17,24.2,1.0,1.22,0.43
71.95,0.4791,1.62,45.4,1.0,1.75,1.99
56.19,0.4379,1.61,41.5,1.0,1.88,1.84
59.35,0.406,1.26,21.1,2.0,1.19,1.72
77.69,0.8803,2.82,100.0,2.0,2.67,2.36
56.99,0.3038,1.32,23.5,2.0,1.76,1.24
82.41,0.7486,2.43,100.0,2.0,0.72,1.44
52.87,0.4688,1.31,27.0,0.0,0.24,1.11
50.79,0.3568,1.32,26.6,0.0,1.08,1.53
55.08,0.579,1.9,30.3,5.0,1.86,1.4
59.05,0.8320000000000001,2.74,18.3,6.0,2.82,3.78
57.1,0.4942,1.21,3.9,2.0,1.68,0.98
48.59,0.7471,2.24,100.0,0.0,1.29,1.91
68.33,0.1782,1.25,65.6,2.0,1.94,1.89
29.44,0.321,1.39,2.8,1.0,0.88,0.58
31.16,0.4119,1.43,30.5,2.0,1.99,1.37
75.24,0.8068,2.07,50.8,0.0,0.83,1.57
73.23,0.7637,2.31,78.7,3.0,2.34,3.02
49.84,0.3929,1.31,30.5,0.0,1.43,1.48
59.17,0.6217,1.82,33.5,1.0,1.33,2.62
59.75,0.4464,1.51,52.9,2.0,0.85,2.07
37.79,0.408,1.56,13.5,1.0,1.27,1.92
40.51,0.5135,1.48,20.7,1.0,1.64,2.7
38.57,0.3837,1.25,32.9,1.0,1.46,2.86
77.22,0.3517,1.41,15.8,1.0,1.13,1.32
83.12,0.6144,1.56,0.0,1.0,1.45,1.78
45.04,0.4192,1.46,27.9,2.0,1.6,1.24
42.12,0.4934,1.54,60.6,1.0,1.42,1.35
40.8,0.4212,1.37,41.4,2.0,2.44,1.42
71.9,0.5505,1.47,15.6,1.0,2.04,1.44
38.35,0.5241,1.56,18.1,2.0,2.38,0.86
85.9,0.8429,2.73,0.0,5.0,2.61,4.13
38.31,0.4617,1.29,0.0,4.0,1.23,1.5
28.91,0.3262,1.17,21.6,1.0,0.77,0.49
53.43,0.4058,1.31,26.3,0.0,0.53,1.32
59.73,0.287,1.39,10.5,0.0,0.67,1.25
84.04,0.4734,1.42,25.8,1.0,2.85,2.46
69.83,0.292,1.22,26.1,1.0,0.87,1.83
61.63,0.35200000000000004,1.03,6.3,1.0,1.7,1.29
67.28,0.4675,1.69,10.4,0.0,1.16,1.01
25.16,0.3506,1.59,8.4,3.0,2.72,2.69
73.73,0.5057,1.45,65.7,1.0,1.49,1.47
45.59,0.4231,1.5,1.0,1.0,1.54,1.22
78.12,0.284,0.92,55.5,3.0,1.5,0.75
57.02,0.1944,0.92,37.8,0.0,0.65,0.6
58.04,0.3941,1.28,0.5,1.0,0.91,1.83
33.53,0.4221,1.62,100.0,1.0,0.44,0.73
38.97,0.1167,0.98,1.0,1.0,1.96,1.99
50.65,0.5314,1.7,0.0,1.0,0.92,0.61
37.11,0.5108,1.64,14.7,2.0,1.17,1.56
26.35,0.4397,1.55,29.3,0.0,1.33,1.51
60.16,0.5438,1.67,2.4,2.0,1.76,1.3
66.93,0.3307,1.31,0.0,2.0,2.57,1.76
72.05,0.5589,1.81,87.7,0.0,1.39,1.53
39.58,0.3605,1.54,100.0,1.0,0.81,1.01
44.23,0.3651,1.26,0.0,1.0,1.14,1.15
39.5,0.4194,1.42,0.0,0.0,0.32,1.21
77.04,0.4818,1.28,37.2,4.0,1.74,1.09
62.15,0.6063,1.79,21.9,2.0,2.05,0.9
51.38,0.7394,2.5,19.7,2.0,2.36,2.45
30.06,0.5677,1.78,30.4,1.0,0.49,0.99
78.34,0.2493,1.14,100.0,3.0,2.68,1.49
85.91,0.8639,2.49,39.0,4.0,1.7,1.69
57.51,0.3763,1.28,12.6,2.0,1.38,0.92
54.26,0.5885,1.88,8.9,1.0,1.54,1.14
80.1,0.5263,1.77,0.0,2.0,2.11,2.7
56.63,0.5659,1.77,25.4,1.0,1.88,1.75
71.5,0.674,1.79,32.8,3.0,3.5,0.8
48.31,0.3635,1.22,61.1,1.0,0.67,0.58
51.49,0.5416,1.51,25.2,1.0,1.21,2.51
33.17,0.38799999999999996,1.51,8.5,0.0,0.52,0.78
69.95,0.4141,1.57,49.9,1.0,2.98,2.1
75.99,0.8036,2.53,77.2,2.0,1.92,3.11
28.82,0.536,1.71,18.0,3.0,1.36,2.66
54.56,0.3902,1.51,86.3,3.0,1.02,1.02
84.46,0.8102,2.3,78.1,3.0,1.3,0.86
76.21,0.3507,1.78,18.8,0.0,0.45,0.83
42.17,0.4345,1.29,36.0,0.0,0.76,1.03
52.86,0.0529,0.64,26.0,1.0,1.93,0.64
31.15,0.4906,1.68,20.1,0.0,1.3,2.13
58.59,0.687,2.04,12.8,2.0,1.35,1.47
88.84,0.8861,3.04,31.8,0.0,2.25,2.42
51.83,0.3091,1.23,0.0,1.0,1.04,0.63
94.66,0.6733,2.24,100.0,4.0,2.34,2.83
71.2,0.4974,1.44,0.5,1.0,0.75,0.57
82.16,0.7051,2.19,61.0,4.0,2.4,2.38
63.54,0.4437,1.41,38.4,4.0,1.49,1.81
37.9,0.3719,1.22,0.2,2.0,1.29,1.06
81.4,0.7625,2.2,8.6,3.0,1.77,1.9
37.96,0.4238,1.34,60.3,0.0,0.83,1.37
38.21,0.3473,1.23,59.8,1.0,1.15,0.75
62.72,0.4162,1.3,38.4,1.0,0.95,1.47
41.65,0.4353,1.41,50.8,2.0,2.94,1.61
26.51,0.3402,1.37,27.7,0.0,0.35,0.67
38.96,0.3998,1.27,35.9,1.0,1.21,1.04
64.34,0.4285,1.22,30.3,0.0,0.55,1.08
83.64,0.6692,1.73,25.1,1.0,1.55,2.07
95.76,0.6423,2.48,100.0,1.0,1.88,1.68
82.14,0.8361,2.27,100.0,2.0,2.92,1.89
53.57,0.3459,1.16,38.1,2.0,0.85,0.17
63.43,0.2184,1.07,5.7,1.0,0.96,1.57
33.72,0.3463,1.1,3.9,1.0,1.26,1.13
84.88,0.8118,2.48,62.6,1.0,1.43,1.27
18.48,0.3382,1.25,47.2,0.0,0.7,0.8
57.68,0.3364,1.09,3.6,1.0,0.53,0.9
46.92,0.4591,1.64,100.0,0.0,1.28,1.37
56.98,0.4522,1.49,7.6,2.0,1.71,1.61
39.55,0.5566,2.04,11.3,2.0,1.34,1.64
57.54,0.6691,1.91,24.9,0.0,0.82,1.45
62.63,0.4655,1.51,44.1,2.0,2.25,0.77
48.91,0.4786,1.46,23.6,2.0,1.51,1.85
42.78,0.6776,1.98,79.6,1.0,1.45,0.96
37.88,0.4292,1.54,44.0,2.0,1.89,1.97
67.49,0.2698,1.04,0.3,1.0,2.39,1.0
63.48,0.4652,1.5,47.6,4.0,2.41,1.76
50.64,0.4351,1.45,24.3,1.0,0.98,1.12
36.15,0.5354,1.6,14.4,0.0,0.96,1.85
46.67,0.2731,1.08,12.0,1.0,0.75,1.37
80.18,0.7564,2.28,70.8,2.0,1.6,1.84
37.67,0.4422,1.56,0.0,0.0,4.11,2.21
41.9,0.1047,0.79,21.5,2.0,1.53,0.72
44.01,0.4774,1.78,45.9,1.0,1.46,1.13
83.73,0.655,2.05,61.3,4.0,1.36,1.29
64.65,0.6678,1.81,36.8,0.0,0.63,1.71
29.32,0.303,1.06,42.3,1.0,1.2,1.15
51.68,0.4752,1.2,71.7,2.0,1.57,1.42
42.84,0.385,1.23,1.0,2.0,2.28,2.69
56.23,0.5341,1.74,100.0,2.0,1.87,1.91
37.91,0.35700000000000004,1.27,56.4,0.0,1.25,1.08
54.43,0.43200000000000005,1.26,34.5,3.0,0.8,0.73
69.05,0.5789,1.59,40.1,1.0,0.75,0.86
93.07,0.9337,3.13,64.6,2.0,2.96,1.87
91.15,0.9244,3.42,83.0,3.0,2.66,2.66
70.56,0.3732,1.37,8.8,1.0,2.08,2.37
59.19,0.4487,1.51,24.5,0.0,1.86,1.68
64.62,0.4643,1.38,0.1,4.0,2.01,2.6
65.93,0.2549,1.1,26.5,0.0,0.62,0.93
39.6,0.2588,1.09,2.9,0.0,0.64,0.81
77.47,0.7389,2.54,61.6,3.0,2.18,1.39
62.18,0.6022,2.0,56.1,2.0,1.02,1.03
50.97,0.4669,1.5,22.5,3.0,1.71,1.98
80.36,0.6668,1.85,80.5,4.0,1.63,2.03
68.87,0.6795,2.08,78.5,3.0,1.39,1.58
34.82,0.5007,1.73,48.7,2.0,3.36,2.4
45.27,0.4825,1.51,0.0,0.0,0.83,1.49
56.24,0.3477,1.36,44.1,2.0,2.98,2.07
43.52,0.3751,1.21,3.7,0.0,0.47,0.84
44.79,0.2176,0.95,16.7,0.0,0.75,0.65
57.57,0.3981,1.31,45.8,2.0,1.48,1.76
85.15,0.369,1.58,73.9,2.0,0.51,0.95
79.11,0.8811,2.98,100.0,1.0,3.05,2.44
75.34,0.4942,1.48,28.4,1.0,1.79,1.54
70.22,0.2602,1.4,27.7,2.0,1.94,0.58
57.71,0.4799,1.47,30.0,0.0,0.79,0.94
39.22,0.1402,0.69,10.5,1.0,0.63,1.13
39.71,0.4458,1.85,24.2,0.0,1.55,1.1
73.75,0.5735,1.83,41.0,2.0,1.66,1.34
83.19,0.4983,1.79,67.0,3.0,1.68,2.76
74.38,0.621,1.99,85.8,1.0,2.21,1.53
67.17,0.4755,1.34,65.2,0.0,0.9,1.5
55.54,0.5232,1.59,33.1,3.0,1.45,0.96
50.69,0.1792,0.93,38.0,0.0,0.63,1.09
58.39,0.4759,1.39,16.5,0.0,0.78,1.1
67.78,0.3538,1.2,8.6,2.0,1.09,0.96
82.66,0.6084,1.93,74.1,4.0,1.69,1.31
43.04,0.1344,0.85,45.2,1.0,1.02,0.67
46.83,0.5774,1.6,0.3,2.0,2.08,0.85
29.08,0.2037,1.14,11.1,3.0,2.01,0.85
54.36,0.4137,1.37,23.2,0.0,1.87,2.13
43.99,0.298,1.27,2.2,4.0,1.95,1.47
46.46,0.1372,0.95,0.6,1.0,0.62,0.96
50.39,0.6088,1.91,5.0,2.0,1.92,2.12
45.6,0.3321,1.23,13.0,0.0,0.86,1.91
74.58,0.638,2.25,13.0,5.0,3.08,1.77
55.17,0.4517,1.4,47.8,3.0,1.65,0.92
55.89,0.2153,1.18,18.2,1.0,0.29,0.79
70.41,0.5926,1.91,59.3,2.0,1.66,1.42
34.31,0.512,2.18,20.9,1.0,2.37,1.63
53.5,0.6452,1.74,74.5,3.0,2.01,1.47
86.78,0.4371,1.25,100.0,1.0,1.85,2.91
37.25,0.4462,1.26,32.3,1.0,1.28,1.47
81.53,0.8213,2.59,100.0,2.0,2.0,2.76
58.34,0.2917,1.15,9.9,0.0,1.1,1.34
79.24,0.5149,1.47,50.6,5.0,1.54,1.02
58.2,0.3948,1.48,20.0,1.0,1.13,1.49
37.66,0.5382,1.83,15.5,4.0,1.81,2.01
76.84,0.1526,1.07,63.2,0.0,0.55,1.16
32.67,0.0904,0.63,0.0,1.0,0.98,1.03
65.05,0.3469,1.45,33.8,2.0,1.17,0.75
46.51,0.3774,1.39,84.3,1.0,0.97,0.93
83.66,0.7702,2.31,100.0,3.0,1.47,1.7
59.46,0.4195,1.42,48.0,3.0,1.53,1.32
27.55,0.2982,1.33,19.0,0.0,0.33,0.77
23.25,0.2818,1.24,0.0,0.0,0.45,0.79
53.76,0.5303,1.53,0.7,1.0,0.88,1.09
55.66,0.0828,0.96,48.0,0.0,0.51,0.44
84.85,0.7527,2.4,100.0,2.0,1.5,2.78
41.73,0.2129,0.92,21.7,2.0,2.21,1.73
50.22,0.5349,1.6,68.5,1.0,1.6,1.62
73.32,0.879,2.51,90.7,2.0,1.11,1.65
65.02,0.4717,1.56,100.0,2.0,0.89,0.91
76.9,0.5507,1.51,1.5,0.0,0.68,1.62
43.82,0.5493,1.83,24.5,3.0,1.48,1.59
50.49,0.4847,1.44,100.0,0.0,0.72,0.85
78.92,0.3959,1.18,34.5,0.0,0.86,1.72
58.79,0.5043,1.4,58.6,0.0,0.75,1.25
92.28,0.6454,2.36,82.4,4.0,2.79,2.71
49.35,0.3344,1.02,29.2,0.0,0.26,0.54
42.98,0.5065,1.9,22.8,3.0,2.35,1.23
46.16,0.5876,1.71,7.4,0.0,0.67,1.14
53.23,0.3857,1.43,44.8,2.0,0.5,1.23
40.1,0.5445,1.75,20.9,2.0,3.06,2.5
43.96,0.6061,1.82,71.2,2.0,1.61,1.91
55.9,0.1656,0.84,18.8,1.0,1.88,0.58
67.85,0.1612,1.15,49.3,2.0,1.38,0.41
81.97,0.7217,2.51,74.3,5.0,4.7,2.3
56.93,0.531,1.56,54.4,0.0,1.28,2.5
45.83,0.2171,0.94,20.1,0.0,0.66,1.11
67.33,0.4136,1.37,0.0,2.0,1.14,1.0
61.52,0.8303,2.89,18.7,3.0,1.89,1.83
47.33,0.5479999999999999,1.46,86.1,1.0,1.19,1.18
40.98,0.4636,1.32,0.0,2.0,1.07,1.0
20.0,0.2346,1.17,72.5,0.0,0.3,0.97
39.36,0.4886,1.32,21.3,1.0,0.61,0.56
35.35,0.3319,1.2,8.9,2.0,1.83,1.09
32.49,0.4275,1.48,12.1,3.0,0.9,0.77
38.05,0.3575,1.11,37.3,3.0,1.23,0.38
56.67,0.5171,1.47,38.3,2.0,1.08,1.21
84.98,0.7816,2.56,40.1,3.0,3.8,2.58
20.27,0.3157,1.29,33.3,0.0,1.56,1.89
62.75,0.4886,1.63,36.3,2.0,2.2,2.28
23.78,0.3078,0.97,43.2,1.0,0.93,0.87
59.76,0.4725,1.28,4.6,0.0,0.69,1.13
84.77,0.6374,1.61,73.4,2.0,1.76,1.22
69.72,0.5639,1.92,0.0,1.0,0.99,1.27
65.04,0.4243,1.38,38.4,1.0,2.4,1.44
63.32,0.2325,1.03,40.0,0.0,0.71,1.03
37.22,0.2539,1.01,20.2,1.0,0.56,0.48
61.06,0.483,1.46,8.6,1.0,1.31,2.27
61.52,0.518,1.77,10.8,2.0,1.18,1.64
61.36,0.1533,1.2,18.3,4.0,2.73,1.07
80.41,0.3946,1.26,0.2,0.0,0.86,0.98
30.9,0.2882,1.15,40.2,0.0,0.16,0.82
37.07,0.3683,1.39,40.2,2.0,0.81,1.02
33.25,0.4752,1.56,62.6,1.0,1.32,1.08
84.24,0.7126,2.18,56.9,2.0,1.63,1.0
41.28,0.5177,1.69,30.1,1.0,1.81,1.62
44.16,0.4925,1.59,7.9,0.0,0.15,0.69
67.25,0.5323,1.48,18.3,2.0,3.11,1.46
27.91,0.2632,1.04,40.9,3.0,1.6,0.97
29.16,0.3696,1.38,18.0,1.0,0.4,1.01
91.77,0.8283,2.68,71.4,3.0,4.19,3.65
44.93,0.6117,1.94,20.2,3.0,1.03,0.94
67.86,0.8483,2.59,100.0,2.0,1.81,2.41
43.87,0.2854,1.03,34.9,0.0,0.19,0.28
52.37,0.3918,1.27,49.3,0.0,0.93,0.98
28.01,0.3578,1.51,32.6,1.0,1.08,1.81
34.37,0.4819,1.7,28.7,1.0,1.37,0.98
68.82,0.4211,1.54,30.6,1.0,0.85,1.41
59.37,0.1054,0.66,50.7,0.0,0.87,1.07
34.97,0.3645,1.25,52.6,0.0,0.62,1.25
57.73,0.48700000000000004,1.46,9.3,2.0,1.68,2.66
90.42,0.5227,1.78,61.3,3.0,2.38,1.93
67.27,0.6611,1.61,42.3,2.0,2.07,2.77
43.69,0.4387,1.14,52.9,2.0,1.67,1.28
40.36,0.489,1.62,37.2,0.0,0.46,1.71
60.97,0.4225,1.41,20.5,1.0,0.51,1.2
74.35,0.3177,1.26,19.0,1.0,0.29,0.8
42.53,0.3264,1.16,100.0,1.0,1.35,1.46
39.26,0.4169,1.31,0.3,2.0,1.28,1.52
64.16,0.1372,1.29,6.4,3.0,2.51,1.54
30.56,0.402,1.37,50.6,3.0,0.99,1.02
