spi2,prob2,proj_score2,importance2,score2,xg2,nsxg2
51.65,0.2521,1.23,52.6,0.0,0.83,1.27
46.55,0.2279,0.96,6.0,0.0,1.29,1.5
42.47,0.3911,1.33,0.0,0.0,1.1,1.85
39.04,0.1171,0.56,90.4,0.0,0.16,0.91
26.71,0.2979,1.16,0.0,0.0,0.95,0.9
38.62,0.0837,0.79,25.7,2.0,0.35,0.59
52.68,0.1943,0.7,38.0,0.0,0.25,0.43
32.63,0.1702,1.13,12.4,2.0,1.18,1.79
33.17,0.22399999999999998,1.05,21.3,1.0,2.3,1.16
30.91,0.1699,0.96,23.6,2.0,4.01,1.17
39.4,0.3179,1.17,34.7,0.0,0.82,2.01
80.9,0.5684,2.2,55.4,5.0,1.29,1.31
43.4,0.0296,0.38,14.3,0.0,0.51,0.56
92.19,0.39799999999999996,1.65,42.4,4.0,1.92,2.15
67.46,0.0664,0.66,25.7,0.0,0.52,0.41
76.89,0.4164,1.44,82.4,0.0,0.88,1.76
52.83,0.1895,1.03,28.2,0.0,0.4,0.76
50.98,0.1922,0.81,6.9,2.0,1.38,0.48
45.58,0.3176,1.13,0.0,1.0,1.27,0.46
54.46,0.4824,1.67,10.3,1.0,1.42,1.18
57.68,0.3947,1.37,56.3,1.0,1.27,0.89
26.65,0.1783,0.97,23.9,1.0,0.37,0.88
25.73,0.3078,1.18,43.3,0.0,0.36,0.89
63.18,0.3242,1.38,0.8,1.0,1.76,1.01
43.02,0.2419,1.15,15.8,3.0,2.29,1.71
41.16,0.1397,0.68,7.1,0.0,0.17,0.06
59.29,0.201,0.89,47.1,1.0,1.0,0.92
62.99,0.0282,0.41,30.2,0.0,0.41,0.71
71.64,0.3555,1.53,80.1,0.0,1.89,1.55
57.81,0.2124,1.04,0.8,1.0,1.0,1.51
65.43,0.2294,0.79,29.1,3.0,1.73,1.29
32.12,0.4421,1.62,37.5,3.0,2.38,1.26
56.19,0.321,1.09,40.0,1.0,1.52,1.65
43.27,0.2699,0.98,15.2,1.0,0.49,1.04
82.94,0.5173,1.72,83.5,3.0,2.82,1.9
48.34,0.2632,1.03,25.5,0.0,1.04,0.83
45.31,0.0577,0.44,0.5,1.0,1.11,1.01
34.73,0.3545,1.3,24.8,0.0,0.28,0.81
34.09,0.2748,1.13,26.0,2.0,1.98,1.91
37.77,0.2151,1.07,16.8,0.0,1.52,0.85
36.75,0.24600000000000002,1.08,100.0,1.0,1.69,1.81
81.02,0.326,1.12,24.8,0.0,0.58,0.86
37.92,0.3406,1.33,0.0,2.0,1.78,1.24
50.86,0.2254,0.75,49.1,2.0,2.28,1.18
55.57,0.1126,0.71,23.2,0.0,0.9,0.65
56.51,0.2458,0.97,35.3,3.0,0.57,1.1
59.74,0.2848,1.17,0.1,0.0,1.57,0.78
48.05,0.3341,1.12,16.8,0.0,0.46,0.99
43.38,0.3031,1.29,28.5,0.0,0.48,0.8
45.3,0.1528,0.74,46.0,1.0,1.23,1.19
52.74,0.4226,1.66,89.3,1.0,1.77,1.7
66.11,0.5139,1.7,100.0,3.0,1.35,2.02
89.26,0.6872,2.5,6.2,0.0,0.95,1.39
57.67,0.2704,1.2,4.0,0.0,0.48,0.96
24.68,0.2708,1.06,5.0,1.0,0.51,0.91
39.21,0.4217,1.44,23.0,2.0,1.9,0.96
64.38,0.348,1.35,15.8,2.0,1.71,1.21
43.84,0.2826,0.98,1.0,3.0,1.63,0.98
70.48,0.163,0.65,9.6,1.0,0.44,0.64
50.22,0.3579,1.29,5.9,1.0,1.57,1.47
59.1,0.2395,0.97,22.5,1.0,1.78,0.67
68.17,0.2144,0.76,41.4,0.0,0.82,0.94
72.26,0.3527,1.41,38.9,1.0,2.67,2.23
40.97,0.2592,0.95,0.9,1.0,1.25,0.76
37.88,0.0737,0.51,52.5,1.0,0.76,1.22
29.39,0.1269,0.78,19.6,1.0,0.83,0.92
56.69,0.2099,0.94,22.7,2.0,1.28,1.36
47.24,0.2263,0.96,22.7,3.0,1.43,0.96
21.67,0.1476,0.83,18.8,1.0,2.15,1.81
59.9,0.2325,1.04,64.2,2.0,0.25,0.66
60.58,0.325,1.26,6.9,0.0,1.7,1.14
48.46,0.0632,0.39,0.0,0.0,1.18,1.02
56.16,0.255,0.97,21.6,1.0,1.97,1.68
80.69,0.5342,1.73,56.9,1.0,1.39,1.74
83.65,0.594,1.43,100.0,4.0,2.68,1.69
77.88,0.489,1.61,26.9,2.0,2.89,1.91
72.85,0.3722,1.17,60.0,1.0,1.06,0.53
34.7,0.303,1.19,7.3,1.0,0.91,1.42
60.76,0.2482,0.89,3.8,1.0,0.51,0.88
35.16,0.3246,1.51,26.0,0.0,0.24,0.7
28.82,0.2804,1.12,53.3,0.0,0.49,0.39
40.1,0.1823,1.01,0.0,0.0,0.06,0.35
66.81,0.3621,1.24,22.2,1.0,2.77,1.25
42.09,0.4413,1.59,36.5,3.0,2.0,1.5
41.98,0.2986,1.11,100.0,3.0,1.63,1.47
56.22,0.46799999999999997,1.62,27.7,2.0,2.12,1.77
63.14,0.3434,1.08,41.2,1.0,0.28,1.5
39.73,0.0546,0.42,12.3,0.0,0.32,0.47
86.99,0.6849,1.98,100.0,5.0,3.4,2.89
80.61,0.5304,1.84,0.0,2.0,1.02,1.8
30.08,0.1426,0.98,0.0,2.0,1.61,1.35
81.44,0.526,1.98,100.0,1.0,2.27,2.65
70.45,0.0944,0.63,0.0,1.0,0.53,0.32
45.2,0.1536,0.82,27.2,2.0,1.34,1.29
34.16,0.25,1.17,8.6,1.0,2.21,1.24
56.33,0.3227,1.01,2.3,2.0,1.19,2.11
35.57,0.2317,1.19,32.0,0.0,0.57,1.12
58.18,0.3214,1.08,0.2,5.0,1.77,1.48
45.16,0.2625,1.28,0.0,3.0,0.67,1.58
47.61,0.1044,0.7,0.0,2.0,0.82,0.97
32.01,0.3041,1.54,37.0,2.0,1.36,1.31
55.9,0.2723,1.29,1.5,2.0,2.31,1.28
89.47,0.6507,2.32,2.1,1.0,2.27,3.32
29.58,0.3403,1.21,48.0,2.0,1.75,1.17
57.27,0.2115,0.84,9.1,1.0,0.4,0.62
45.99,0.3735,1.24,6.0,3.0,1.39,0.71
31.54,0.1654,0.75,20.8,1.0,0.25,0.41
36.62,0.1884,0.86,44.1,0.0,0.15,0.43
53.54,0.1216,0.72,26.7,1.0,0.97,0.42
33.41,0.2088,0.8,0.2,0.0,0.55,1.14
73.21,0.3552,1.25,31.5,1.0,0.97,1.66
40.92,0.2595,0.77,0.2,1.0,1.29,0.99
64.18,0.4595,1.47,55.9,2.0,1.42,1.06
44.75,0.33399999999999996,1.31,28.4,0.0,0.95,1.42
81.42,0.3949,1.5,52.2,1.0,0.22,0.59
61.35,0.3153,1.19,0.7,2.0,0.62,0.45
67.25,0.3531,1.51,8.0,3.0,1.75,1.86
24.13,0.2282,0.94,2.3,2.0,2.38,1.15
44.84,0.33299999999999996,1.35,12.6,3.0,2.48,1.1
69.78,0.314,0.99,16.5,0.0,0.35,0.92
60.58,0.128,0.85,24.7,0.0,0.84,0.77
72.96,0.2911,1.06,49.4,1.0,1.05,1.5
59.82,0.1846,0.88,25.9,0.0,0.82,0.89
38.8,0.2037,0.88,19.8,0.0,0.42,0.56
39.98,0.1729,0.8,4.0,0.0,0.61,0.75
68.06,0.165,0.97,47.4,0.0,0.29,0.2
45.24,0.3982,1.57,19.5,2.0,1.79,1.13
57.1,0.1593,0.9,23.2,0.0,0.88,1.33
49.83,0.3764,1.42,27.1,3.0,3.26,2.02
81.27,0.4531,1.42,44.0,0.0,1.02,1.02
46.26,0.1909,1.02,18.9,0.0,0.19,0.64
94.17,0.6397,2.3,1.6,2.0,1.3,2.81
33.71,0.2037,0.8,20.2,1.0,1.65,1.0
36.19,0.1909,1.01,21.3,2.0,1.24,1.19
87.28,0.4181,1.6,0.0,1.0,1.05,1.0
60.51,0.3717,1.23,58.2,2.0,2.95,1.92
46.22,0.2117,0.77,48.7,0.0,0.23,0.62
35.7,0.2712,0.96,99.8,1.0,0.95,1.7
48.18,0.022000000000000002,0.22,0.0,2.0,0.72,0.34
30.91,0.1972,1.01,30.0,0.0,1.33,1.58
36.93,0.2688,1.04,100.0,1.0,0.77,1.12
57.74,0.3117,1.07,28.7,0.0,0.69,0.57
69.12,0.2862,1.06,10.3,0.0,2.42,2.05
58.27,0.1626,0.72,0.0,0.0,1.54,0.61
42.48,0.185,0.74,17.2,0.0,0.39,0.64
46.44,0.3554,1.29,24.6,4.0,2.06,2.1
92.64,0.6752,2.67,63.2,2.0,1.85,3.38
45.11,0.3367,1.26,0.0,0.0,0.37,0.95
51.13,0.2826,1.17,10.0,1.0,1.73,1.73
56.07,0.1758,0.77,48.4,1.0,0.46,0.43
42.53,0.0345,0.38,33.1,0.0,0.45,0.92
48.63,0.0573,0.44,1.3,0.0,0.27,0.5
42.62,0.5412,1.71,81.9,1.0,2.39,0.91
25.63,0.113,0.74,5.1,2.0,1.2,0.58
39.01,0.3483,1.17,1.5,0.0,1.3,0.73
58.34,0.2029,1.08,35.3,2.0,1.43,1.19
77.18,0.4004,1.58,49.0,1.0,0.64,2.28
37.79,0.2905,1.03,50.6,0.0,1.11,1.15
75.67,0.4283,1.79,0.0,3.0,1.62,1.64
50.76,0.392,1.27,11.3,1.0,0.22,0.69
54.0,0.2686,1.09,43.4,0.0,1.09,1.4
59.25,0.3398,1.16,15.5,1.0,1.37,1.63
40.65,0.2079,0.84,36.9,0.0,1.09,1.32
62.43,0.0697,0.55,0.0,1.0,1.78,0.78
49.19,0.266,1.09,36.6,2.0,1.39,0.6
43.42,0.3396,1.41,27.4,1.0,1.33,0.65
57.8,0.4032,1.41,57.4,2.0,3.06,2.08
51.57,0.1546,0.74,34.8,1.0,1.44,0.74
25.19,0.3213,1.43,9.0,0.0,0.7,1.44
82.33,0.4825,1.5,64.4,0.0,1.8,1.45
26.93,0.2169,0.94,21.1,2.0,1.32,0.99
57.74,0.5218,1.63,60.1,2.0,1.66,0.99
39.69,0.2646,1.0,52.5,0.0,0.84,0.91
32.53,0.3004,1.47,21.3,3.0,2.23,0.99
68.6,0.3151,1.12,31.5,3.0,2.2,0.9
75.07,0.18100000000000002,0.78,39.5,0.0,0.62,0.79
69.77,0.4138,1.4,12.4,1.0,0.62,0.97
76.67,0.1932,1.01,85.8,1.0,0.88,0.72
51.46,0.0827,0.77,0.0,0.0,0.71,0.67
73.86,0.38799999999999996,1.44,80.8,4.0,3.19,1.26
32.56,0.1758,0.71,7.2,1.0,1.53,0.81
89.16,0.5965,2.02,71.4,2.0,2.07,1.58
60.85,0.0849,0.66,15.1,1.0,2.0,1.42
30.01,0.1754,0.81,11.0,0.0,1.48,1.18
81.94,0.2436,1.11,72.3,1.0,0.96,0.46
45.18,0.3102,1.25,13.7,0.0,0.29,0.57
42.79,0.2123,0.92,27.7,1.0,1.34,1.27
25.48,0.203,0.85,25.1,1.0,1.14,1.25
59.7,0.0236,0.31,43.7,1.0,0.62,0.04
58.16,0.426,1.37,51.5,2.0,1.08,1.38
70.13,0.2082,1.07,90.8,2.0,1.8,0.7
44.33,0.22699999999999998,0.97,27.0,2.0,2.35,1.7
90.06,0.369,1.42,100.0,1.0,1.41,1.68
40.97,0.2831,1.1,26.3,0.0,0.46,0.84
81.53,0.5873,1.97,71.8,2.0,1.13,1.37
49.32,0.3959,1.27,0.0,1.0,1.44,0.68
43.42,0.3259,1.16,19.0,2.0,1.13,0.99
35.83,0.239,1.05,42.6,1.0,0.79,0.99
62.07,0.1656,0.98,0.0,1.0,1.44,1.15
35.61,0.1357,0.78,3.9,0.0,1.1,1.3
33.37,0.2371,0.89,49.0,0.0,0.05,0.44
86.26,0.7452,2.04,58.4,0.0,1.32,0.97
40.07,0.2066,0.76,42.2,2.0,0.54,0.88
40.59,0.2308,0.95,9.8,1.0,0.62,1.34
45.68,0.3164,1.16,18.9,1.0,1.35,1.34
61.31,0.4594,1.46,81.1,1.0,2.04,1.23
49.02,0.4094,1.43,17.9,0.0,0.62,1.76
37.03,0.1988,0.91,47.4,0.0,1.07,0.65
58.71,0.2932,1.48,100.0,0.0,0.56,1.3
54.58,0.2555,0.96,42.0,0.0,0.48,0.61
46.27,0.2322,0.86,0.0,0.0,0.48,0.52
54.18,0.1831,0.91,22.3,2.0,0.68,0.43
50.22,0.3032,1.32,100.0,1.0,0.28,0.92
60.56,0.2362,1.14,65.7,1.0,0.95,1.17
58.26,0.1962,0.86,14.1,0.0,0.73,0.66
56.09,0.0806,0.74,41.3,0.0,1.19,1.28
63.74,0.2175,0.85,39.9,1.0,1.71,1.29
62.35,0.1984,0.91,11.5,2.0,0.15,0.69
56.22,0.2056,0.69,0.0,1.0,1.29,2.27
47.1,0.1423,0.8,7.5,0.0,0.69,0.7
71.81,0.0226,0.35,17.0,2.0,1.29,0.28
47.76,0.2653,1.14,14.9,0.0,1.26,1.35
42.54,0.1853,0.93,28.1,1.0,0.3,0.26
25.41,0.1854,1.01,28.3,2.0,1.03,1.09
83.05,0.2273,1.16,69.3,1.0,1.04,1.85
69.05,0.2727,1.01,42.4,1.0,0.37,0.73
39.99,0.2451,0.8,25.7,1.0,1.03,0.58
51.33,0.2994,1.06,42.3,1.0,2.53,1.09
62.68,0.2655,1.08,40.6,0.0,1.05,1.66
69.38,0.3859,1.37,37.9,0.0,0.66,1.23
57.04,0.2825,0.94,6.9,2.0,2.0,1.54
79.73,0.4426,1.46,64.4,1.0,2.23,1.03
55.34,0.3996,1.69,0.0,1.0,1.69,0.53
28.34,0.1765,0.91,45.5,1.0,0.06,0.31
49.17,0.3138,1.05,8.4,0.0,1.73,2.13
64.49,0.0547,0.51,22.2,1.0,1.07,0.75
43.31,0.4065,1.42,10.7,0.0,1.66,1.23
21.37,0.1505,0.77,32.1,0.0,0.37,0.73
51.01,0.2073,1.04,66.4,1.0,0.9,1.78
50.69,0.0671,0.48,0.0,2.0,1.03,0.89
66.67,0.2818,0.9,9.8,0.0,0.39,0.7
49.41,0.1823,0.83,21.4,1.0,1.03,1.39
67.56,0.1564,0.93,38.6,0.0,0.49,0.96
30.54,0.2114,0.86,49.9,1.0,0.36,0.89
33.42,0.0853,0.73,100.0,1.0,1.29,0.99
38.48,0.3012,1.17,59.7,0.0,0.35,0.66
44.65,0.2683,1.02,24.2,0.0,1.67,2.12
30.09,0.1485,0.72,100.0,0.0,0.76,0.57
47.2,0.1945,0.77,76.6,1.0,0.61,0.64
51.66,0.3864,1.34,16.0,0.0,1.02,1.45
34.28,0.2421,0.91,41.5,0.0,0.22,0.7
56.74,0.3765,1.4,19.2,1.0,0.63,1.48
60.46,0.1058,0.73,0.0,0.0,1.05,1.21
45.07,0.2761,1.11,12.5,2.0,1.33,1.05
72.68,0.3385,1.2,27.1,0.0,0.77,1.07
78.5,0.5527,2.08,1.4,2.0,1.41,1.24
56.81,0.1321,0.87,31.2,0.0,0.74,0.78
68.08,0.1987,0.87,43.0,3.0,2.17,1.64
48.21,0.2199,0.75,1.1,1.0,0.34,1.12
51.49,0.1772,1.0,48.0,1.0,0.35,1.26
77.04,0.3297,1.13,37.4,2.0,1.8,0.76
54.9,0.5573,1.83,31.2,3.0,2.09,0.78
83.91,0.4585,1.38,19.5,1.0,0.53,1.09
56.23,0.0472,0.44,42.6,0.0,0.94,0.78
69.71,0.3504,1.27,63.7,1.0,0.75,0.86
76.09,0.5139,1.86,100.0,3.0,1.82,1.86
44.7,0.1837,0.87,31.7,0.0,0.26,1.03
68.71,0.1092,0.68,31.7,1.0,0.53,0.6
32.41,0.2685,1.39,15.9,1.0,0.76,1.02
48.42,0.4222,1.3,25.9,0.0,1.44,2.47
47.42,0.2216,0.93,0.0,1.0,1.44,1.07
30.64,0.1576,0.83,0.0,0.0,0.48,0.76
75.45,0.2754,1.08,21.7,0.0,1.84,1.91
71.88,0.2586,0.99,52.4,0.0,0.46,0.77
49.62,0.3172,1.22,6.3,0.0,1.48,1.34
37.04,0.1681,0.78,43.9,1.0,0.56,1.04
30.21,0.2146,0.99,28.8,1.0,1.13,1.29
60.73,0.2491,0.97,15.7,1.0,0.87,0.32
60.04,0.2415,1.16,7.1,1.0,1.23,1.2
93.14,0.7383,2.48,74.5,1.0,1.41,2.4
45.1,0.2369,0.95,42.4,1.0,1.28,0.43
44.25,0.2503,1.08,30.0,2.0,1.04,0.87
42.49,0.2717,0.91,51.9,0.0,1.26,1.2
83.55,0.5376,1.9,67.8,4.0,1.98,1.46
90.23,0.703,2.67,77.1,2.0,3.67,2.66
47.04,0.2421,0.99,13.8,1.0,0.69,1.31
38.32,0.1545,0.64,54.0,1.0,0.85,0.57
60.75,0.2662,1.2,1.2,2.0,0.42,1.18
63.92,0.2966,1.03,7.2,0.0,1.07,1.08
39.26,0.2883,1.22,42.1,2.0,1.24,1.47
81.47,0.4618,1.55,61.9,3.0,1.53,0.73
48.7,0.0597,0.52,56.9,0.0,0.57,1.52
36.83,0.1669,0.78,0.3,1.0,1.32,1.01
66.6,0.2464,1.02,27.4,0.0,0.64,0.77
64.52,0.2731,0.9,44.9,2.0,2.34,0.98
33.64,0.2318,1.13,55.9,1.0,1.25,1.7
35.94,0.2458,0.84,57.0,5.0,2.85,0.84
32.37,0.2975,0.97,20.8,1.0,1.49,1.88
47.03,0.3677,1.3,0.0,2.0,2.28,1.71
57.58,0.2133,1.04,19.9,0.0,0.75,0.6
57.8,0.1296,0.67,29.4,1.0,1.34,1.65
61.89,0.3182,1.14,22.5,4.0,3.74,2.41
65.29,0.3764,1.31,40.0,1.0,1.09,1.26
64.11,0.3393,1.15,26.9,1.0,0.71,0.65
32.7,0.3524,1.32,0.0,2.0,1.75,2.22
55.3,0.321,1.41,0.0,1.0,1.66,0.92
85.73,0.6737,1.89,90.8,3.0,1.45,0.73
48.72,0.1481,0.83,18.5,1.0,1.04,0.13
43.85,0.262,0.86,16.0,1.0,1.02,0.41
40.86,0.136,0.61,37.0,1.0,0.23,0.38
45.58,0.2034,0.93,26.6,0.0,0.89,0.9
41.38,0.0337,0.4,0.0,0.0,0.13,0.19
58.78,0.1379,0.88,43.3,1.0,1.14,0.81
39.04,0.2921,1.09,57.3,0.0,1.29,0.76
75.84,0.5676,1.92,56.6,2.0,2.92,1.53
48.22,0.2751,1.01,19.1,0.0,0.59,0.75
74.46,0.3887,1.18,71.5,0.0,1.06,1.38
64.45,0.2677,1.2,0.0,2.0,1.39,0.59
50.27,0.285,1.06,34.8,0.0,0.62,1.65
32.65,0.2883,1.13,15.5,3.0,1.73,1.24
43.54,0.3049,1.03,0.0,0.0,0.32,0.61
64.1,0.3578,1.34,81.5,0.0,0.7,0.54
62.55,0.2974,1.04,7.1,3.0,2.78,1.69
72.22,0.1669,0.86,18.4,1.0,0.7,0.88
86.99,0.3188,1.38,2.0,1.0,0.95,2.09
33.51,0.1854,0.73,12.8,1.0,0.65,0.55
77.3,0.4039,1.39,64.6,2.0,1.04,0.97
47.01,0.1895,0.99,9.4,2.0,1.59,1.02
66.82,0.2852,1.1,21.1,3.0,2.65,0.93
20.82,0.2599,1.08,35.4,1.0,0.47,1.12
38.39,0.2434,0.98,21.5,1.0,1.92,1.17
58.17,0.2482,1.04,41.4,3.0,2.36,0.88
70.8,0.2831,1.16,78.8,0.0,1.57,0.84
58.32,0.4565,1.66,16.2,0.0,0.71,1.15
62.37,0.4404,1.54,12.6,2.0,0.41,0.6
59.01,0.309,1.26,0.0,1.0,1.45,2.11
52.89,0.2017,0.79,40.7,0.0,0.83,0.79
83.2,0.4243,1.55,65.1,0.0,0.4,0.91
46.57,0.2067,1.16,24.9,2.0,1.2,0.91
37.95,0.3135,1.33,4.1,1.0,1.6,1.15
57.54,0.1006,0.59,11.6,1.0,1.34,0.58
67.1,0.1256,0.82,40.3,1.0,0.74,0.59
76.01,0.45299999999999996,1.65,68.8,3.0,3.46,2.74
60.43,0.2913,0.96,19.9,1.0,1.38,1.89
63.36,0.3442,1.14,25.0,1.0,1.82,1.28
88.12,0.7425,2.53,0.0,2.0,2.32,3.81
63.29,0.2985,1.06,29.7,2.0,1.82,1.23
69.17,0.2939,1.13,24.2,1.0,0.26,0.73
56.04,0.2572,1.07,37.1,1.0,2.62,3.04
41.03,0.2499,0.96,1.7,1.0,1.26,0.68
32.79,0.2397,1.08,0.0,0.0,0.68,1.17
72.07,0.4153,1.48,100.0,1.0,1.53,1.79
82.52,0.4708,1.49,61.7,3.0,2.21,2.23
66.05,0.2893,1.02,0.3,0.0,0.25,0.86
40.76,0.3909,1.3,4.0,0.0,0.73,2.36
50.73,0.3735,1.23,1.2,2.0,1.04,1.0
25.96,0.2297,1.22,8.7,3.0,2.57,1.64
59.28,0.2928,1.07,0.0,1.0,1.85,1.47
65.83,0.1786,0.94,32.0,0.0,1.14,1.46
39.56,0.2733,1.01,44.7,2.0,1.28,0.72
44.76,0.1306,0.86,1.8,0.0,0.3,0.52
52.2,0.0168,0.25,29.1,0.0,0.29,0.23
80.01,0.4815,1.63,42.5,2.0,2.91,2.68
71.93,0.2834,1.09,89.6,1.0,0.92,0.83
36.24,0.3519,1.53,31.3,3.0,1.74,1.84
46.08,0.3726,1.29,0.1,2.0,0.82,1.26
36.19,0.1824,0.85,2.9,0.0,0.58,0.55
40.62,0.2617,1.0,32.0,0.0,0.34,0.7
84.67,0.6133,1.93,61.6,2.0,2.17,0.62
57.52,0.3483,1.18,26.7,0.0,1.22,1.26
29.91,0.2021,0.95,22.5,2.0,0.58,1.15
63.65,0.3741,1.44,13.1,2.0,1.09,1.3
55.12,0.121,0.78,36.3,2.0,2.02,1.49
60.01,0.2345,1.32,0.0,1.0,0.45,0.79
39.53,0.3711,1.52,22.0,1.0,0.55,0.93
53.98,0.0205,0.36,39.6,0.0,0.28,0.56
65.45,0.0272,0.41,24.5,0.0,0.41,0.72
41.54,0.0766,0.51,0.1,0.0,0.45,0.68
86.94,0.6394,2.1,66.4,6.0,3.62,2.88
76.71,0.5591,1.87,66.2,1.0,0.6,1.24
57.58,0.2686,1.24,2.2,0.0,0.73,1.4
63.43,0.2847,1.11,3.1,0.0,1.27,1.67
52.39,0.3628,1.37,15.8,0.0,0.31,0.93
40.99,0.2976,1.05,0.0,1.0,1.89,1.37
30.98,0.3858,1.44,49.0,0.0,0.74,1.18
61.11,0.2902,1.1,23.2,1.0,1.56,0.96
73.03,0.3082,0.93,4.2,0.0,0.21,0.63
66.82,0.039,0.41,7.7,0.0,0.3,0.5
36.62,0.2267,1.08,54.7,1.0,1.37,1.43
80.09,0.4402,1.48,94.0,6.0,2.31,1.34
53.62,0.2361,1.25,0.0,2.0,0.55,1.87
37.91,0.2428,1.07,13.2,1.0,1.19,0.77
67.61,0.2778,1.21,45.2,0.0,1.67,1.17
73.22,0.1851,0.63,2.7,0.0,0.81,0.91
53.54,0.2261,0.74,27.7,0.0,0.72,0.84
89.88,0.3835,1.61,71.6,2.0,2.71,1.16
81.86,0.5719,1.93,50.1,3.0,1.68,1.44
69.16,0.5669,2.03,1.8,0.0,1.15,1.72
90.61,0.6592,2.1,19.2,4.0,3.45,1.88
77.78,0.7249,2.56,100.0,3.0,2.27,1.43
59.66,0.1776,0.97,100.0,0.0,1.78,1.51
50.04,0.2437,0.99,11.4,2.0,0.72,1.18
44.22,0.3581,1.43,93.7,1.0,0.4,1.02
42.58,0.3683,1.57,4.7,1.0,1.54,1.33
39.31,0.2258,1.05,17.2,0.0,0.58,0.4
31.25,0.2686,0.97,21.9,1.0,1.26,1.83
49.01,0.3765,1.12,30.4,0.0,1.07,1.38
64.16,0.4468,1.6,28.3,3.0,4.07,1.34
72.7,0.1864,0.88,52.3,1.0,1.84,2.33
44.66,0.1646,0.89,18.8,0.0,0.74,0.49
77.14,0.373,1.2,9.9,1.0,0.1,0.29
85.93,0.6681,2.17,2.7,1.0,1.54,1.86
75.57,0.4119,1.58,56.8,0.0,2.67,2.21
74.49,0.2999,1.39,88.3,2.0,0.99,1.73
25.44,0.2171,0.93,28.4,2.0,2.5,1.05
38.91,0.3569,1.25,3.2,2.0,1.9,1.92
55.27,0.506,1.75,2.9,1.0,1.89,1.69
66.69,0.3731,1.16,0.0,2.0,1.64,1.31
27.75,0.2053,0.76,33.4,2.0,1.63,0.89
37.13,0.267,0.93,9.7,2.0,0.61,1.32
38.14,0.2798,1.12,21.5,3.0,1.54,1.38
62.88,0.2388,1.02,7.9,2.0,0.84,0.83
77.15,0.0925,0.82,69.2,0.0,0.86,0.82
40.35,0.2427,0.92,37.6,3.0,2.54,1.01
43.83,0.3338,1.07,0.0,1.0,1.17,1.77
37.8,0.1964,0.71,36.8,0.0,0.37,0.76
28.67,0.1666,0.7,36.1,0.0,0.41,1.11
42.43,0.2663,1.24,6.7,2.0,0.58,1.23
37.94,0.2664,0.98,49.1,0.0,0.55,0.41
53.09,0.2851,1.21,19.6,1.0,1.41,1.13
74.14,0.3054,1.2,37.3,2.0,1.09,1.42
52.41,0.3519,1.28,9.5,1.0,1.25,2.01
42.43,0.2671,1.07,46.9,1.0,0.71,0.79
40.41,0.2897,1.3,10.6,2.0,1.65,1.39
42.7,0.4251,1.48,74.3,0.0,1.13,1.86
59.62,0.2228,0.98,20.8,1.0,1.94,0.47
50.14,0.2348,0.99,37.2,5.0,1.22,0.86
23.71,0.2037,0.95,31.3,0.0,0.46,0.61
60.05,0.2912,1.3,93.6,2.0,1.31,1.33
29.21,0.3166,1.45,23.1,2.0,1.35,1.53
43.91,0.2487,1.04,7.8,0.0,1.04,1.39
59.08,0.0538,0.56,0.2,0.0,1.26,0.9
29.16,0.2834,1.45,20.8,0.0,1.41,1.38
33.92,0.276,1.22,64.0,1.0,2.18,1.04
73.64,0.3059,1.5,98.6,3.0,1.49,1.24
62.51,0.1471,0.58,25.6,1.0,1.65,0.88
19.53,0.1328,0.89,0.6,2.0,1.25,0.81
50.27,0.3931,1.29,3.4,3.0,1.91,2.3
58.23,0.3194,0.99,11.9,2.0,1.02,0.64
66.25,0.2873,1.1,27.7,0.0,1.56,2.09
57.4,0.136,0.78,21.3,1.0,1.08,0.14
62.22,0.3159,1.25,53.3,1.0,0.43,1.38
69.79,0.2783,1.03,24.7,0.0,0.54,0.56
42.09,0.2266,0.89,68.9,0.0,0.1,0.56
39.01,0.4445,1.39,100.0,4.0,2.17,1.45
33.08,0.1299,0.66,52.7,0.0,0.73,0.37
36.39,0.2989,1.5,20.1,3.0,2.41,1.34
63.03,0.4539,1.52,43.8,1.0,1.06,1.35
65.41,0.3253,1.17,5.8,0.0,1.11,1.51
72.53,0.2653,0.93,62.7,0.0,0.68,1.22
43.66,0.2666,0.95,13.1,0.0,0.14,1.15
43.26,0.4435,1.54,12.7,2.0,0.73,0.88
60.98,0.5475,1.83,56.3,5.0,1.54,1.83
44.85,0.2417,1.0,0.1,1.0,1.08,0.72
58.96,0.1256,0.77,14.2,1.0,1.66,2.08
81.82,0.4696,1.69,51.6,1.0,1.82,1.83
73.99,0.2596,1.07,36.0,0.0,0.2,0.33
70.13,0.5133,1.76,20.4,3.0,2.76,1.79
32.84,0.1535,0.93,23.3,2.0,0.83,0.88
88.16,0.3293,1.29,43.4,3.0,1.77,1.33
49.49,0.2262,0.97,25.8,2.0,2.18,0.85
78.14,0.3279,1.05,31.5,1.0,0.39,1.46
36.39,0.1293,0.6,6.1,1.0,0.24,0.38
87.29,0.41100000000000003,1.58,100.0,2.0,1.42,1.45
68.34,0.2233,0.77,15.7,1.0,0.39,0.31
82.38,0.4935,1.66,100.0,2.0,1.33,0.96
53.56,0.4289,1.41,34.4,1.0,1.88,1.09
43.95,0.3571,1.19,32.8,3.0,2.12,0.62
44.51,0.3199,1.29,53.3,2.0,1.22,0.99
62.35,0.2795,1.11,18.2,1.0,1.14,1.19
73.42,0.2259,0.81,24.8,2.0,0.62,0.91
